ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
136,307,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.218,0.649,1.101/L260=4.440,0.858,4.828/L261=11.186,3.664,4.700/L262=1.773,3.763,1.197; peak=L261 margin=6.358; split fraction/run=0.364/63; outer edges=6/688; body=8.0+/-2.0/713.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.274,0.675,0.988/L523=1.677,0.549,1.044/L524=8.994,5.800,8.976/L525=10.167,3.035,1.889; peak=L525 margin=1.173; split fraction/run=0.921/118; outer edges=5/661; body=7.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
137,308,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.415,0.850,1.034/L260=4.073,1.009,2.621/L261=10.813,3.512,6.968/L262=1.420,3.506,1.267; peak=L261 margin=6.740; split fraction/run=0.201/29; outer edges=6/688; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.386,0.620,1.184/L523=1.658,0.699,0.954/L524=9.145,6.291,9.114/L525=9.870,3.227,2.220; peak=L525 margin=0.724; split fraction/run=0.869/118; outer edges=4/662; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.383/0.486 L286=16.639/30.355 L287=41.450/66.372 L523=113.752/46.484 L524=77.591/49.904 L525=71.228/53.763",523,0,0
138,309,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=2.043,0.641,1.125/L260=5.628,0.965,3.622/L261=11.417,3.667,6.564/L262=1.318,1.917,1.370; peak=L261 margin=5.790; split fraction/run=0.313/38; outer edges=4/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.376,0.698,1.106/L523=4.358,0.647,1.024/L524=5.614,5.332,8.917/L525=9.466,2.517,2.163; peak=L525 margin=0.550; split fraction/run=0.869/81; outer edges=7/661; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.369/0.482 L286=3.194/3.301 L287=170.688/12.423 L523=108.253/49.529 L524=80.662/43.253 L525=73.119/55.421",523,0,0
139,310,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.693,0.684,0.987/L260=5.568,1.038,3.481/L261=10.269,3.819,6.168/L262=1.195,2.300,1.438; peak=L261 margin=4.701; split fraction/run=0.318/46; outer edges=6/683; body=7.0+/-2.0/713.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=4.026,0.585,0.950/L523=6.293,5.244,8.507/L524=9.983,2.442,2.257/L525=1.398,1.607,2.022; peak=L524 margin=1.476; split fraction/run=0.883/120; outer edges=6/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
140,311,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.822,0.765,0.891/L260=5.440,0.943,3.668/L261=10.512,3.471,5.500/L262=1.167,2.480,1.266; peak=L261 margin=5.072; split fraction/run=0.290/49; outer edges=7/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=3.465,0.550,1.052/L523=5.868,3.998,8.712/L524=10.170,1.939,1.928/L525=1.095,1.416,2.373; peak=L524 margin=1.458; split fraction/run=0.864/121; outer edges=7/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
141,312,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=3.468,0.659,0.967/L260=4.435,0.644,3.531/L261=9.680,2.947,6.045/L262=1.067,2.187,1.496; peak=L261 margin=5.245; split fraction/run=0.313/59; outer edges=6/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=3.535,0.608,1.152/L523=6.555,4.284,9.089/L524=10.586,1.900,1.795/L525=1.298,1.637,2.081; peak=L524 margin=1.497; split fraction/run=0.939/167; outer edges=6/714; body=7.0+/-2.0/713.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
142,313,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=3.498,0.757,0.805/L260=4.445,0.781,4.102/L261=9.450,2.994,5.361/L262=0.998,2.821,1.177; peak=L261 margin=5.005; split fraction/run=0.308/45; outer edges=5/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=2.237,0.735,1.008/L523=3.708,0.652,0.934/L524=7.167,4.579,9.092/L525=10.611,2.292,2.156; peak=L525 margin=1.519; split fraction/run=0.864/117; outer edges=5/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
143,314,23,259,262,262,cv_inspected,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.332,0.797,1.169/L260=5.151,0.954,6.191/L261=11.298,3.514,3.883/L262=1.095,3.037,1.239; peak=L261 margin=5.107; split fraction/run=0.472/71; outer edges=5/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262; row Y(mean/std) L22=1.356/0.479 L23=166.730/10.993 L24=164.509/10.284 L259=116.908/47.009 L260=87.628/42.234 L262=72.048/57.876",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.242,0.753,1.170/L523=2.129,0.779,1.053/L524=7.360,5.433,8.957/L525=10.741,2.866,1.555; peak=L525 margin=1.784; split fraction/run=0.963/168; outer edges=6/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
144,315,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.256,0.709,0.890/L260=4.663,0.741,4.151/L261=11.104,3.668,5.651/L262=1.145,2.866,1.336; peak=L261 margin=6.440; split fraction/run=0.299/45; outer edges=6/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.433,0.765,1.033/L523=1.996,0.511,1.023/L524=7.295,5.935,8.847/L525=10.565,2.729,1.583; peak=L525 margin=1.718; split fraction/run=0.935/100; outer edges=7/663; body=8.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
145,316,23,259,262,262,cv_inspected,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.166,0.671,0.892/L260=4.628,0.868,6.236/L261=10.937,3.452,4.474/L262=1.024,3.140,1.269; peak=L261 margin=4.701; split fraction/run=0.444/74; outer edges=6/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262; row Y(mean/std) L22=1.366/0.482 L23=164.339/12.016 L24=163.783/10.951 L259=115.305/45.420 L260=88.819/43.118 L262=71.789/57.818",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.190,0.657,1.122/L523=1.621,0.608,1.116/L524=7.256,5.102,8.548/L525=10.873,2.414,2.035; peak=L525 margin=2.324; split fraction/run=0.907/123; outer edges=6/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
146,317,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.429,0.657,1.100/L260=4.601,0.718,6.011/L261=12.704,3.904,4.794/L262=1.105,2.779,1.801; peak=L261 margin=6.693; split fraction/run=0.407/71; outer edges=6/685; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.264,0.750,1.134/L523=1.654,0.705,1.122/L524=7.518,5.501,8.712/L525=10.320,2.752,1.759; peak=L525 margin=1.609; split fraction/run=0.949/78; outer edges=7/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.377/0.485 L286=18.403/32.410 L287=44.794/69.508 L523=112.450/45.086 L524=80.377/43.415 L525=71.853/54.600",523,0,0
147,318,23,259,262,262,cv_inspected,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.252,0.683,1.061/L260=4.109,0.816,6.442/L261=12.741,3.900,4.471/L262=1.024,2.889,1.157; peak=L261 margin=6.299; split fraction/run=0.495/90; outer edges=5/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262; row Y(mean/std) L22=1.372/0.483 L23=166.397/10.118 L24=163.225/10.262 L259=115.114/45.457 L260=89.997/43.021 L262=71.078/56.843",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.336,0.737,1.196/L523=1.629,0.775,0.995/L524=8.851,5.345,8.711/L525=10.229,2.383,1.595; peak=L525 margin=1.378; split fraction/run=0.897/123; outer edges=6/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
148,319,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.118,0.528,1.120/L260=2.611,0.650,5.383/L261=14.106,4.143,4.326/L262=1.103,3.273,1.451; peak=L261 margin=8.723; split fraction/run=0.439/69; outer edges=6/684; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.363,0.676,0.971/L523=1.431,0.736,0.970/L524=6.631,6.137,8.314/L525=11.944,3.329,1.410; peak=L525 margin=3.630; split fraction/run=0.925/136; outer edges=7/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
149,320,23,259,262,262,cv_inspected,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.332,0.705,1.018/L260=2.813,0.615,5.225/L261=14.187,4.336,4.693/L262=1.154,3.094,1.668; peak=L261 margin=8.962; split fraction/run=0.425/65; outer edges=7/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262; row Y(mean/std) L22=1.364/0.481 L23=165.669/12.181 L24=162.214/10.961 L259=113.816/45.824 L260=95.739/39.807 L262=71.005/56.144",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.378,0.666,1.093/L523=1.596,0.569,0.815/L524=6.437,6.214,9.016/L525=12.298,3.521,1.516; peak=L525 margin=3.282; split fraction/run=0.935/132; outer edges=6/658; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
150,321,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.374,0.672,0.960/L260=2.565,0.588,3.180/L261=14.654,4.201,6.281/L262=1.176,3.502,1.419; peak=L261 margin=11.152; split fraction/run=0.308/56; outer edges=7/714; body=8.0+/-2.0/714.0+/-2.9; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.385,0.510,0.990/L523=2.187,0.572,1.006/L524=5.949,5.128,8.260/L525=11.681,2.440,1.538; peak=L525 margin=3.422; split fraction/run=0.963/128; outer edges=7/714; body=8.0+/-2.0/714.0+/-3.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
151,322,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.146,0.638,0.891/L260=2.983,0.592,2.781/L261=14.338,4.516,5.908/L262=0.983,2.717,1.426; peak=L261 margin=11.354; split fraction/run=0.262/37; outer edges=7/684; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.147,0.696,0.913/L523=1.785,0.664,0.971/L524=5.981,5.088,8.038/L525=11.107,2.484,1.285; peak=L525 margin=3.068; split fraction/run=0.935/168; outer edges=6/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
152,323,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.247,0.632,0.928/L260=3.422,1.020,3.134/L261=14.782,4.642,6.444/L262=1.243,2.846,1.302; peak=L261 margin=11.360; split fraction/run=0.271/32; outer edges=5/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.339,0.569,1.054/L523=1.804,0.452,1.072/L524=6.337,5.184,8.588/L525=11.224,2.479,1.587; peak=L525 margin=2.636; split fraction/run=0.902/121; outer edges=5/660; body=8.0+/-2.0/714.0+/-3.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.377/0.485 L286=2.898/2.530 L287=167.075/10.368 L523=116.089/45.994 L524=86.616/39.995 L525=75.959/56.864",523,0,0
153,324,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.211,0.634,1.161/L260=2.956,0.754,2.759/L261=14.664,3.707,6.756/L262=1.016,2.957,1.421; peak=L261 margin=11.707; split fraction/run=0.243/30; outer edges=6/714; body=8.0+/-2.0/714.0+/-2.8; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.451,0.655,0.986/L523=6.537,5.465,8.474/L524=12.314,2.935,1.320/L525=1.026,2.259,1.718; peak=L524 margin=3.840; split fraction/run=0.949/121; outer edges=4/658; body=7.0+/-2.0/714.0+/-3.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
154,325,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.141,0.558,0.961/L260=2.804,0.760,3.286/L261=14.056,3.542,6.257/L262=1.239,2.834,1.451; peak=L261 margin=10.770; split fraction/run=0.238/26; outer edges=6/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.407,0.700,0.842/L523=8.305,5.544,8.492/L524=11.068,2.727,1.525/L525=0.997,2.063,1.362; peak=L524 margin=2.576; split fraction/run=0.953/167; outer edges=6/714; body=8.0+/-2.0/714.0+/-2.8; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
155,326,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.170,0.599,0.877/L260=2.994,0.776,3.034/L261=13.935,3.773,6.455/L262=1.159,3.000,1.291; peak=L261 margin=10.901; split fraction/run=0.220/32; outer edges=5/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.559,0.553,0.938/L523=6.467,5.533,8.107/L524=12.293,2.796,1.618/L525=1.186,1.996,1.703; peak=L524 margin=4.186; split fraction/run=0.911/128; outer edges=6/714; body=8.0+/-2.0/714.0+/-3.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
