ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
447,2357,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.357/0.296/0.071; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.897/0.857/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
448,2358,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.622/0.133/0.071; direct edge candidate=L259; body edge positions=9/712,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.857/0.233/0.000; direct edge candidate=L521; body edge positions=9/712,521,2,2
449,2359,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.036/1.000/0.214; direct edge candidate=L260; body edge positions=9/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.857/0.286/0.071; direct edge candidate=L521; body edge positions=9/712,521,3,2
450,2360,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.074/0.060/0.007; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=21.034/2.426 L25=150.605/26.784 L26=149.998/30.806 L259=52.022/17.200 L260=28.695/24.616 L261=10.116/0.974 L262=10.441/0.698,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.033/0.059/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=27.423/41.559 L288=150.963/28.106 L289=148.552/31.806 L521=50.259/15.756 L522=50.123/17.034 L523=11.047/0.781 L525=10.634/0.736,522,2,2
451,2361,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.042/0.042/0.007; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=20.988/2.366 L25=145.639/27.602 L26=144.625/31.951 L259=49.678/16.841 L260=27.158/23.034 L261=10.747/0.895 L262=10.342/0.689,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.034/0.048/0.014; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=27.034/41.849 L288=145.803/29.541 L289=142.713/33.360 L521=50.202/16.972 L522=49.319/17.928 L523=11.323/0.795 L525=10.727/0.728,522,2,2
452,2362,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.043/0.043/0.007; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L24=20.316/2.072 L25=141.033/29.171 L26=139.669/33.508 L259=51.325/19.566 L260=28.938/24.039 L261=11.698/0.926 L262=11.080/0.778,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.041/0.068/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=63.003/57.533 L288=144.252/34.229 L289=141.589/36.118 L521=54.978/20.439 L522=53.969/20.494 L523=12.172/0.888 L525=11.505/0.760,522,2,2
453,2363,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.035/0.042/0.014; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=19.914/2.356 L25=140.641/31.429 L26=138.787/35.599 L259=52.555/20.111 L260=28.583/24.620 L261=12.048/0.858 L262=11.417/0.691,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.048/0.034/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=67.995/58.371 L288=143.400/36.573 L289=139.634/39.348 L521=60.703/19.830 L522=61.952/20.605 L523=12.256/0.915 L525=11.364/0.716,522,2,2
454,2364,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.057/0.071/0.049; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L25=20.569/2.523 L26=139.739/34.607 L27=139.023/37.974 L259=67.062/27.552 L260=66.234/27.350 L261=27.892/22.715 L262=12.297/1.023,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.041/0.054/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=67.591/58.025 L288=141.122/37.846 L289=138.273/38.550 L521=70.458/29.187 L522=72.734/31.924 L523=12.713/0.979 L525=11.875/0.746,522,3,2
455,2365,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.057/0.050/0.050; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=20.933/2.212 L26=137.881/35.255 L27=138.119/37.779 L258=89.647/57.229 L259=89.902/57.727 L260=90.983/58.317 L262=12.348/0.935,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.041/0.055/0.014; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=70.242/57.482 L288=137.197/37.541 L289=134.444/39.090 L521=94.883/63.339 L522=94.584/62.969 L523=12.583/0.896 L525=11.909/0.721,522,3,2
456,2366,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.049/0.035/0.042; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=17.531/2.206 L26=131.541/35.114 L27=131.202/37.769 L258=94.111/62.999 L259=93.597/62.170 L260=93.275/61.648 L262=12.194/0.873,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.040/0.060/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=58.728/57.057 L288=131.914/37.319 L289=129.417/39.182 L521=82.888/59.631 L522=81.131/60.098 L523=11.958/0.840 L525=11.203/0.770,522,3,2
457,2367,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.034/0.055/0.041; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L25=18.712/2.507 L26=131.206/36.018 L27=130.911/38.834 L259=77.353/57.514 L260=76.234/57.384 L261=24.153/19.735 L262=11.656/0.988,260,288,521,522,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.046/0.007/0.013; direct edge candidate=L521; body edge positions=23/712; magnified raw rows resolve L521; row Y(mean/std) L287=61.153/57.757 L288=134.344/39.804 L289=131.688/41.335 L520=73.770/56.107 L521=73.698/56.294 L522=74.269/55.886 L525=11.456/0.669,521,3,2
458,2368,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.055/0.062/0.021; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L24=19.425/2.257 L25=131.723/37.858 L26=131.831/40.372 L259=70.736/53.083 L260=25.597/19.857 L261=11.441/0.810 L262=11.297/0.726,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.053/0.046/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=25.608/39.909 L288=133.703/39.018 L289=131.341/41.833 L521=71.011/51.395 L522=70.648/51.719 L523=11.683/0.911 L525=11.631/0.688,522,2,2
459,2369,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.035/0.056/0.007; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=20.292/2.298 L25=131.589/39.221 L26=130.858/41.085 L259=73.638/51.211 L260=25.239/19.958 L261=12.294/0.951 L262=11.514/0.776,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.046/0.052/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=32.480/44.831 L288=135.406/40.000 L289=132.320/42.858 L521=71.566/52.241 L522=66.203/46.058 L523=12.498/0.896 L525=11.616/0.722,522,2,2
460,2370,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.034/0.014; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=20.833/2.284 L25=131.655/38.573 L26=131.398/41.469 L259=50.509/20.206 L260=25.945/20.984 L261=11.925/0.910 L262=11.348/0.711,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.046/0.046/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=27.706/41.092 L288=134.084/39.371 L289=130.973/42.069 L521=51.967/19.036 L522=51.389/20.288 L523=11.878/0.912 L525=11.670/0.726,522,2,2
461,2371,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.062/0.034/0.041; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.792/2.177 L26=131.842/39.050 L27=131.220/41.647 L258=50.605/18.774 L259=51.436/18.910 L260=51.280/19.895 L262=12.320/0.932,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.033/0.039/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=33.480/44.834 L288=136.575/39.973 L289=133.028/42.997 L521=50.606/17.860 L522=51.833/19.535 L523=12.569/0.941 L525=11.938/0.720,522,3,2
462,2372,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.034/0.014; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=22.191/1.971 L25=132.164/38.839 L26=131.072/41.441 L259=50.908/19.080 L260=27.609/21.564 L261=12.353/1.019 L262=11.673/0.712,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.046/0.039/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=22.244/34.413 L288=134.748/38.822 L289=131.225/42.074 L521=50.225/19.087 L522=49.667/20.310 L523=12.703/0.970 L525=11.762/0.722,522,2,2
463,2373,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.041/0.048/0.007; direct edge candidate=L260; body edge positions=23/712; magnified raw rows resolve L260; row Y(mean/std) L24=21.158/2.138 L25=131.444/39.035 L26=130.562/41.254 L259=49.223/19.659 L260=25.873/19.215 L261=12.573/1.000 L262=11.642/0.734,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.052/0.052/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=21.777/35.314 L288=134.609/38.844 L289=131.677/41.331 L521=49.311/18.455 L522=49.030/20.878 L523=12.463/0.916 L525=11.736/0.734,522,2,2
464,2374,25,260,261,262,cv_inspected,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.028/0.035/0.014; direct edge candidate=L260; body edge positions=23/713; magnified raw rows resolve L260; row Y(mean/std) L24=21.161/2.522 L25=132.028/38.235 L26=131.495/41.176 L259=48.373/18.389 L260=25.461/18.435 L261=12.330/0.948 L262=11.667/0.735,260,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.053/0.053/0.007; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=52.186/57.699 L288=132.709/40.837 L289=131.363/41.837 L521=49.298/18.402 L522=48.612/18.345 L523=12.680/0.935 L525=11.891/0.703,522,2,2
465,2375,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.042/0.028/0.042; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=21.092/2.361 L26=132.798/37.696 L27=132.008/41.546 L258=47.436/15.672 L259=48.847/17.823 L260=48.598/18.127 L262=12.130/0.968,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.066/0.039/0.007; direct edge candidate=L522; body edge positions=23/713; magnified raw rows resolve L522; row Y(mean/std) L287=56.941/58.480 L288=134.648/40.604 L289=132.306/41.807 L521=48.264/16.902 L522=48.673/18.740 L523=12.391/0.902 L525=11.816/0.710,522,3,2
466,2376,26,259,260,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.089/0.048/0.041; direct edge candidate=L259; body edge positions=23/712; magnified raw rows resolve L259; row Y(mean/std) L25=20.483/2.114 L26=132.734/37.688 L27=131.752/41.467 L258=47.636/16.104 L259=48.891/16.855 L260=48.394/17.693 L262=12.669/0.970,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.039/0.059/0.013; direct edge candidate=L522; body edge positions=23/712; magnified raw rows resolve L522; row Y(mean/std) L287=22.236/34.415 L288=135.706/37.296 L289=133.131/40.724 L521=50.045/19.023 L522=49.138/18.641 L523=12.305/0.915 L525=11.528/0.691,522,3,2
