capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_onset_line,switch_onset_line,previous_switch_line,switch_line,dp,ds,previous_reference_changed,previous_change_kind,raw_previous_rows,raw_rows
w_300s,523,14023,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.573/34.669 L260=93.819/55.634 L261=31.613/36.607 L262=10.588/1.051,L24=155.094/29.724 L260=119.766/42.407 L261=48.605/64.587 L262=10.523/0.927
w_300s,523,14023,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=155.547/30.040 L521=118.817/42.110 L522=108.384/47.542 L525=10.169/0.948,L286=154.472/30.253 L521=120.178/41.241 L522=107.122/48.893 L525=10.248/0.825
w_300s,524,14024,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=155.094/29.724 L260=119.766/42.407 L261=48.605/64.587 L262=10.523/0.927,L24=157.286/29.584 L260=123.147/41.724 L261=49.734/65.441 L262=10.714/0.994
w_300s,524,14024,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=154.472/30.253 L521=120.178/41.241 L522=107.122/48.893 L525=10.248/0.825,L286=153.239/29.917 L521=122.306/42.064 L522=114.259/44.715 L525=10.230/0.953
w_300s,525,14025,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=157.286/29.584 L260=123.147/41.724 L261=49.734/65.441 L262=10.714/0.994,L24=157.869/30.446 L260=122.455/42.509 L261=52.006/66.836 L262=10.528/0.945
w_300s,525,14025,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=153.239/29.917 L521=122.306/42.064 L522=114.259/44.715 L525=10.230/0.953,L286=153.488/29.876 L521=123.072/43.308 L522=116.450/45.335 L525=10.333/0.859
w_300s,526,14026,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=157.869/30.446 L260=122.455/42.509 L261=52.006/66.836 L262=10.528/0.945,L24=157.745/30.588 L260=122.445/42.397 L261=54.102/67.583 L262=10.630/0.894
w_300s,526,14026,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=153.488/29.876 L521=123.072/43.308 L522=116.450/45.335 L525=10.333/0.859,L286=152.992/29.928 L521=117.300/42.424 L522=114.464/42.569 L525=10.081/1.029
w_300s,527,14027,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=157.745/30.588 L260=122.445/42.397 L261=54.102/67.583 L262=10.630/0.894,L24=155.492/29.569 L260=121.773/41.892 L261=54.216/66.848 L262=10.128/0.955
w_300s,527,14027,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=152.992/29.928 L521=117.300/42.424 L522=114.464/42.569 L525=10.081/1.029,L286=152.298/29.245 L521=118.842/42.919 L522=115.239/43.171 L525=10.030/0.912
w_300s,528,14028,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=155.492/29.569 L260=121.773/41.892 L261=54.216/66.848 L262=10.128/0.955,L24=155.153/29.310 L260=121.273/41.031 L261=55.089/67.174 L262=10.508/0.998
w_300s,528,14028,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=152.298/29.245 L521=118.842/42.919 L522=115.239/43.171 L525=10.030/0.912,L286=149.192/28.858 L521=121.412/42.329 L522=115.848/42.816 L525=10.145/0.937
w_300s,529,14029,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=155.153/29.310 L260=121.273/41.031 L261=55.089/67.174 L262=10.508/0.998,L24=153.431/29.644 L260=120.645/41.701 L261=54.275/67.755 L262=10.298/0.934
w_300s,529,14029,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=149.192/28.858 L521=121.412/42.329 L522=115.848/42.816 L525=10.145/0.937,L286=151.073/30.210 L521=121.752/41.812 L522=113.639/46.685 L525=10.117/0.957
w_300s,530,14030,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=153.431/29.644 L260=120.645/41.701 L261=54.275/67.755 L262=10.298/0.934,L24=154.559/29.885 L260=122.883/42.069 L261=51.450/65.996 L262=10.622/0.999
w_300s,530,14030,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=151.073/30.210 L521=121.752/41.812 L522=113.639/46.685 L525=10.117/0.957,L286=152.722/29.452 L521=120.567/42.795 L522=114.725/45.279 L525=10.131/0.941
w_300s,531,14031,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=154.559/29.885 L260=122.883/42.069 L261=51.450/65.996 L262=10.622/0.999,L24=154.225/29.840 L260=122.894/41.367 L261=52.836/67.329 L262=10.503/1.023
w_300s,531,14031,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=152.722/29.452 L521=120.567/42.795 L522=114.725/45.279 L525=10.131/0.941,L286=151.719/30.089 L521=123.184/42.782 L522=114.830/45.743 L525=9.738/1.012
w_300s,532,14032,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=154.225/29.840 L260=122.894/41.367 L261=52.836/67.329 L262=10.503/1.023,L24=155.306/29.740 L260=123.314/41.698 L261=54.803/67.479 L262=10.781/0.921
w_300s,532,14032,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=151.719/30.089 L521=123.184/42.782 L522=114.830/45.743 L525=9.738/1.012,L286=150.523/29.317 L521=120.408/41.760 L522=113.964/43.727 L525=9.992/0.943
w_300s,533,14033,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=155.306/29.740 L260=123.314/41.698 L261=54.803/67.479 L262=10.781/0.921,L24=154.622/30.511 L260=124.536/42.391 L261=52.775/67.530 L262=10.403/1.012
w_300s,533,14033,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=150.523/29.317 L521=120.408/41.760 L522=113.964/43.727 L525=9.992/0.943,L286=150.963/30.063 L521=122.119/42.125 L522=117.436/43.817 L525=10.403/0.905
w_300s,534,14034,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=154.622/30.511 L260=124.536/42.391 L261=52.775/67.530 L262=10.403/1.012,L24=152.838/30.039 L260=122.306/41.612 L261=54.486/67.203 L262=10.316/0.941
w_300s,534,14034,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=150.963/30.063 L521=122.119/42.125 L522=117.436/43.817 L525=10.403/0.905,L286=148.875/29.837 L521=122.772/41.837 L522=117.953/41.324 L525=10.380/0.923
w_300s,535,14035,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=152.838/30.039 L260=122.306/41.612 L261=54.486/67.203 L262=10.316/0.941,L24=152.875/30.411 L260=120.728/40.828 L261=56.364/67.756 L262=10.309/0.877
w_300s,535,14035,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=148.875/29.837 L521=122.772/41.837 L522=117.953/41.324 L525=10.380/0.923,L286=149.447/27.935 L521=119.144/41.946 L522=114.025/43.390 L525=9.889/0.943
w_300s,536,14036,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=152.875/30.411 L260=120.728/40.828 L261=56.364/67.756 L262=10.309/0.877,L24=152.052/29.771 L260=121.872/41.581 L261=51.922/66.156 L262=10.256/0.851
w_300s,536,14036,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=149.447/27.935 L521=119.144/41.946 L522=114.025/43.390 L525=9.889/0.943,L286=149.433/29.155 L521=120.200/41.984 L522=112.861/44.924 L525=10.008/0.854
w_300s,537,14037,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=152.052/29.771 L260=121.872/41.581 L261=51.922/66.156 L262=10.256/0.851,L24=152.464/29.117 L260=121.467/40.684 L261=52.817/66.780 L262=10.672/0.958
w_300s,537,14037,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=149.433/29.155 L521=120.200/41.984 L522=112.861/44.924 L525=10.008/0.854,L286=147.489/29.135 L521=119.537/42.775 L522=116.513/41.798 L525=9.977/0.824
w_300s,538,14038,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=152.464/29.117 L260=121.467/40.684 L261=52.817/66.780 L262=10.672/0.958,L24=149.488/29.120 L260=120.095/41.143 L261=56.461/67.245 L262=9.727/0.987
w_300s,538,14038,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=147.489/29.135 L521=119.537/42.775 L522=116.513/41.798 L525=9.977/0.824,L286=146.980/28.801 L521=121.169/41.827 L522=116.594/41.243 L525=9.528/0.987
w_300s,539,14039,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=149.488/29.120 L260=120.095/41.143 L261=56.461/67.245 L262=9.727/0.987,L24=150.184/29.174 L260=121.097/40.801 L261=54.545/67.316 L262=10.016/1.041
w_300s,539,14039,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=146.980/28.801 L521=121.169/41.827 L522=116.594/41.243 L525=9.528/0.987,L286=145.408/28.675 L521=120.727/41.800 L522=115.152/44.951 L525=9.812/0.857
w_300s,540,14040,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=150.184/29.174 L260=121.097/40.801 L261=54.545/67.316 L262=10.016/1.041,L24=150.637/29.194 L260=122.558/41.498 L261=53.628/65.830 L262=9.953/0.900
w_300s,540,14040,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.408/28.675 L521=120.727/41.800 L522=115.152/44.951 L525=9.812/0.857,L286=144.619/29.623 L521=120.597/40.428 L522=115.489/41.463 L525=10.134/0.914
w_300s,541,14041,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=150.637/29.194 L260=122.558/41.498 L261=53.628/65.830 L262=9.953/0.900,L24=147.348/29.046 L260=119.580/41.074 L261=54.862/67.685 L262=10.342/0.879
w_300s,541,14041,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=144.619/29.623 L521=120.597/40.428 L522=115.489/41.463 L525=10.134/0.914,L286=143.878/29.228 L521=120.592/42.125 L522=113.183/43.851 L525=9.787/0.843
w_300s,542,14042,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=147.348/29.046 L260=119.580/41.074 L261=54.862/67.685 L262=10.342/0.879,L24=149.158/29.027 L260=122.763/41.224 L261=56.111/67.579 L262=10.575/0.903
w_300s,542,14042,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.878/29.228 L521=120.592/42.125 L522=113.183/43.851 L525=9.787/0.843,L286=143.858/29.532 L521=119.255/40.670 L522=108.828/47.012 L525=9.884/0.943
w_300s,543,14043,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=149.158/29.027 L260=122.763/41.224 L261=56.111/67.579 L262=10.575/0.903,L24=144.711/29.328 L260=120.398/41.177 L261=51.411/65.259 L262=11.066/1.030
w_300s,543,14043,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.858/29.532 L521=119.255/40.670 L522=108.828/47.012 L525=9.884/0.943,L286=143.995/29.583 L521=117.888/40.383 L522=104.459/47.962 L525=10.194/0.870
w_300s,544,14044,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=144.711/29.328 L260=120.398/41.177 L261=51.411/65.259 L262=11.066/1.030,L24=145.884/30.414 L260=119.800/41.251 L261=47.923/62.923 L262=10.973/1.034
w_300s,544,14044,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.995/29.583 L521=117.888/40.383 L522=104.459/47.962 L525=10.194/0.870,L286=141.761/29.462 L521=120.092/41.654 L522=107.548/47.049 L525=9.792/0.947
w_300s,545,14045,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=145.884/30.414 L260=119.800/41.251 L261=47.923/62.923 L262=10.973/1.034,L24=145.409/29.887 L260=117.972/40.703 L261=51.175/63.859 L262=10.798/1.018
w_300s,545,14045,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.761/29.462 L521=120.092/41.654 L522=107.548/47.049 L525=9.792/0.947,L286=141.966/29.010 L521=120.394/41.052 L522=113.864/44.977 L525=10.008/0.936
w_300s,546,14046,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=145.409/29.887 L260=117.972/40.703 L261=51.175/63.859 L262=10.798/1.018,L24=152.061/30.384 L260=119.761/41.069 L261=52.331/65.343 L262=10.872/1.174
w_300s,546,14046,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.966/29.010 L521=120.394/41.052 L522=113.864/44.977 L525=10.008/0.936,L286=142.555/30.011 L521=120.562/42.060 L522=109.556/44.790 L525=10.073/0.922
w_300s,547,14047,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=152.061/30.384 L260=119.761/41.069 L261=52.331/65.343 L262=10.872/1.174,L24=148.603/30.658 L260=121.484/41.198 L261=51.602/65.484 L262=10.847/0.967
w_300s,547,14047,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.555/30.011 L521=120.562/42.060 L522=109.556/44.790 L525=10.073/0.922,L286=148.747/31.359 L521=120.152/42.239 L522=114.853/44.655 L525=10.216/0.864
w_300s,548,14048,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=148.603/30.658 L260=121.484/41.198 L261=51.602/65.484 L262=10.847/0.967,L24=150.072/30.152 L260=121.895/41.188 L261=49.852/65.731 L262=10.694/0.991
w_300s,548,14048,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=148.747/31.359 L521=120.152/42.239 L522=114.853/44.655 L525=10.216/0.864,L286=145.100/30.016 L521=118.848/41.954 L522=109.062/46.692 L525=10.194/1.015
w_300s,549,14049,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=150.072/30.152 L260=121.895/41.188 L261=49.852/65.731 L262=10.694/0.991,L24=148.642/29.919 L260=120.280/41.240 L261=49.280/65.605 L262=10.281/1.089
w_300s,549,14049,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.100/30.016 L521=118.848/41.954 L522=109.062/46.692 L525=10.194/1.015,L286=149.302/30.939 L521=119.522/40.993 L522=112.697/44.997 L525=9.970/0.988
w_300s,550,14050,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=148.642/29.919 L260=120.280/41.240 L261=49.280/65.605 L262=10.281/1.089,L24=150.830/29.932 L260=120.920/41.250 L261=51.161/64.757 L262=10.430/1.074
